Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Amazon_Login_TestListener,Chrome 121.0.0.0,,,07-02-2024 12:18:01,07-02-2024 12:19:33,1m - 32.810s,FAILED
,,,,,,,
Test Cases/Amazon/TC_Amazon_Login,Chrome 121.0.0.0,,,07-02-2024 12:19:23,07-02-2024 12:19:33,10.376s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 121.0.0.0,,,07-02-2024 12:19:23,07-02-2024 12:19:25,2.353s,PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,07-02-2024 12:19:25,07-02-2024 12:19:26,0.928s,PASSED
"navigateToUrl(""https://www.amazon.in/"")",Chrome 121.0.0.0,,,07-02-2024 12:19:26,07-02-2024 12:19:29,2.175s,PASSED
"click(findTestObject(""Object Repository/Amazon_repo/Page_Online Shopping site in India Shop Onl_10c5f3/span_Sign in""))",Chrome 121.0.0.0,,,07-02-2024 12:19:29,07-02-2024 12:19:30,1.653s,PASSED
"setText(findTestObject(""Object Repository/Amazon_repo/Page_Amazon Sign In/input_Email or mobile phone number_email""), username)",Chrome 121.0.0.0,,,07-02-2024 12:19:30,07-02-2024 12:19:32,1.335s,PASSED
"click(findTestObject(""Object Repository/Amazon_repo/Page_Amazon Sign In/input_Enter your email or mobile phone numb_fc7402""))",Chrome 121.0.0.0,,,07-02-2024 12:19:32,07-02-2024 12:19:32,0.751s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Amazon_repo/Page_Amazon Sign In/input_Forgot Password_password""), password)",Chrome 121.0.0.0,,,07-02-2024 12:19:32,07-02-2024 12:19:33,0.951s,FAILED
Start listener action : sampleAfterTestCase,Chrome 121.0.0.0,,,07-02-2024 12:19:33,07-02-2024 12:19:33,0.180s,PASSED
